name,tags
Scrapnaut,"Building,Survival,Multiplayer,Co-op,Online Co-Op,Adventure,Sandbox,Exploration,Open World Survival Craft,Top-Down,Crafting,Open World,Base Building,Atmospheric,Post-apocalyptic,Mystery,Robots,Singleplayer,Indie,Steampunk"
Lawn Mowing Simulator,"Simulation,Farming Sim,Realistic,Relaxing,Immersive Sim,Management,Physics,Driving,Agriculture,Time Management,Automobile Sim,Economy,Nature,Character Customization,3D,First-Person,Third Person,Controller,Family Friendly,Cinematic"
Guilty Parade,"Visual Novel,Point & Click,Detective,War,Mystery,Story Rich,Anime,Choices Matter,Multiple Endings,Singleplayer,Adventure,Atmospheric,Violent,Action,Stylized,Hand-drawn,Comedy,Indie"
ASTLIBRA Revision,"Action RPG,2D,JRPG,Side Scroller,Drama,Metroidvania,Time Travel,RPG,Spectacle fighter,Fantasy,Action,Dragons,Swordplay,Demons,Gothic,Futuristic,Modern,Mythology,Adventure,Supernatural"
Beyond The Wire,"FPS,War,World War I,Military,PvP,Shooter,Tanks,First-Person,Historical,Strategy,Action,Realistic,Simulation,Tactical,Combat,Massively Multiplayer,Atmospheric,Multiplayer,Gore,Indie"
Sakura Spirit,"Anime,Visual Novel,Nudity,Mature,Dating Sim,Singleplayer,Cute,Sexual Content,Indie,Romance,Fantasy,Hentai,Short,Simulation,Casual,2D,Beautiful,Comedy,Memes,Dog"
Sakura Fantasy,"Nudity,Anime,Visual Novel,Mature,Female Protagonist,Sexual Content,Indie,Fantasy,Casual,Cute,Hentai,Singleplayer,LGBTQ+,Romance,Story Rich"
A Juggler's Tale,"Atmospheric,Fantasy,Story Rich,Platformer,Puzzle Platformer,Narration,Female Protagonist,Medieval,Physics,Adventure,Singleplayer,Indie,Side Scroller,2.5D,Short,Exploration,Cinematic,Wholesome,Well-Written,Action"
Sakura Space,"Nudity,Sexual Content,Visual Novel,Indie,Casual,Anime,Mature,Female Protagonist,Memes,LGBTQ+,Sci-fi"
Pathologic 2,"Story Rich,Atmospheric,Choices Matter,RPG,Difficult,Detective,Immersive Sim,Singleplayer,Survival,Surreal,Psychological Horror,Survival Horror,Open World,Adventure,Dystopian,Indie,Dark,CRPG,First-Person,Isometric"
Sakura Magical Girls,"Sexual Content,Nudity,Casual,Anime,Adventure,Visual Novel,Simulation,Dating Sim"
Sakura Angels,"Nudity,Anime,Mature,Visual Novel,Sexual Content,Dating Sim,Cute,Casual,Indie,Romance,Singleplayer,Hentai,Story Rich,Adventure,Memes,Comedy,Great Soundtrack,Simulation,Action,Atmospheric"
Earthworm Jim 3D,"Adventure,Action,Platformer,3D Platformer,Classic,Singleplayer"
Dead District: Survival,"Survival,Massively Multiplayer,Action,Multiplayer,Shooter,Third-Person Shooter,FPS,Idler,Crafting,Exploration,Hidden Object,Sandbox,PvP,Base Building,3D,Post-apocalyptic,Simulation,Open World,Zombies,Adventure"
Mount & Blade: Warband,"Medieval,RPG,Open World,Strategy,Sandbox,Multiplayer,Action,Moddable,Military,Adventure,Horses,Singleplayer,Realistic,First-Person,Historical,Third Person,Simulation,Hack and Slash,Fantasy,Indie"
Sakura Gamer,"Sexual Content,Anime,Visual Novel,Nudity,Simulation,Female Protagonist,LGBTQ+"
Sakura Beach,"Nudity,Anime,Visual Novel,Sexual Content,Mature,Simulation,Indie,Dating Sim,Hentai,Romance,Singleplayer,Memes,2D,Casual,Psychological Horror,NSFW,Souls-like"
Fears to Fathom - Norwood Hitchhike,"Psychological Horror,Horror,Atmospheric,Thriller,Retro,Story Rich,Dark,Narration,Walking Simulator,Exploration,Adventure,Conversation,Driving,Episodic,Crime,Casual,Singleplayer,Perma Death,Psychological,Noir"
Godhood,"Strategy,Simulation,God Game,RPG,Singleplayer,Turn-Based,Auto Battler,2.5D,Turn-Based Strategy,Replay Value,Early Access,Indie"
Undead Wilderness: Survival,"Survival,Crafting,Base Building,Adventure,Post-apocalyptic,Zombies,Action,Looter Shooter,FPS,Sandbox,Exploration,3D,Stylized,First-Person,Building,Open World,Singleplayer,Early Access"
Hue,"Indie,Adventure,Puzzle,Platformer,Puzzle Platformer,Great Soundtrack,Colorful,2D,Singleplayer,Narration,Metroidvania,Side Scroller,Multiplayer"
Starbase,"Open World,Building,Massively Multiplayer,Space Sim,Simulation,Sandbox,Space,Sci-fi,Action,Early Access,FPS,Crafting,Voxel,Destruction,Programming,Robots,Exploration,Multiplayer,Open World Survival Craft,First-Person"
The Binding of Isaac,"Action Roguelike,Roguelike,Indie,Replay Value,Difficult,Procedural Generation,Dark,Action,Top-Down,Great Soundtrack,Addictive,Singleplayer,Adventure,Roguelite,2D,Dungeon Crawler,Survival,RPG,Perma Death,Bullet Hell"
My Friend Peppa Pig,"Story Rich,Action,Epic,Addictive,Female Protagonist,Emotional,Adventure,Family Friendly,Character Customization,Cartoon,Singleplayer,Interactive Fiction,Colorful,Controller,2D,Cute,Beautiful,Funny,Cartoony,Casual"
Werewolf: The Apocalypse - Earthblood,"Action,Adventure,Third Person,Singleplayer,Gore,Violent,Beat 'em up,Stealth,Controller,Superhero,Hack and Slash,Dark,RPG,Action-Adventure,Fighting,Fantasy,Horror,Dark Fantasy,Action RPG,Soundtrack"
COMPOUND,"Action,Roguelite,VR,Indie,Retro,Shooter,FPS,Pixel Graphics,3D,First-Person,Action Roguelike,Early Access,1980s,Roguelike,Procedural Generation,Singleplayer,Dungeon Crawler,Bullet Hell,Cyberpunk,Difficult"
Youtubers Life,"Management,Singleplayer,Character Customization,Life Sim,Casual,Adventure,Comedy,Simulation,Memes,Family Friendly,Funny,Time Management,Indie,Cartoon,Resource Management,Female Protagonist,Strategy,Realistic,Open World,Sandbox"
Athanasy,"Visual Novel,Text-Based,2D,Horror,Lore-Rich,Post-apocalyptic,Psychological Horror,Sci-fi,Surreal,Cyberpunk,Detective,Choices Matter,Dynamic Narration,Multiple Endings,Casual,Story Rich,Narration,Conversation,Hand-drawn,Lovecraftian"
Geometry Arena 2,"Action Roguelike,Arena Shooter,Roguelite,PvE,Roguelike,Casual,Character Customization,Action,2D,Abstract,Minimalist,Stylized,Physics,Replay Value,Shooter,Singleplayer,Funny,Relaxing,Strategy,Early Access"
Sakura Swim Club,"Nudity,Anime,Mature,Sexual Content,Visual Novel,Dating Sim,Indie,Hentai,Singleplayer,Casual,Cute,Story Rich,Romance,Memes,2D,Illuminati,NSFW,Adventure,Female Protagonist,Education"
It Steals,"Survival Horror,FPS,Perma Death,Horror,Arcade,First-Person,3D,Psychological Horror,Action,Pixel Graphics,Stealth,Demons,Survival,Atmospheric,Psychological,Retro,Indie,Singleplayer"
Pantsu Hunter: Back to the 90s,"Casual,Adventure,Indie,Nudity,Visual Novel,Anime,Romance,Comedy,Point & Click,Retro"
Redmatch 2,"Arena Shooter,FPS,Parkour,PvP,Shooter,3D,First-Person,Character Customization,Multiplayer,Free to Play,Gun Customization,Action,Combat,Moddable,Casual,Fast-Paced,Indie,Hentai,Pixel Graphics,Sexual Content"
No Time to Relax,"Multiplayer,4 Player Local,Board Game,Funny,Casual,Strategy,Simulation,Local Multiplayer,Indie,Singleplayer,Controller,2D,Cute,Relaxing,Strategy RPG,Cartoon,Cartoony,Tabletop,Time Management,Colorful"
Bio Prototype,"Action Roguelike,Action,Pixel Graphics,2D,Deckbuilding,Roguelite,Top-Down Shooter,Top-Down,Indie,Science,Singleplayer,Roguelike,Sci-fi,Perma Death,Arena Shooter,Hack and Slash,Lovecraftian,Shoot 'Em Up,Bullet Hell,Beat 'em up"
HYPERCHARGE: Unboxed,"Action-Adventure,Co-op Campaign,Singleplayer,Third-Person Shooter,FPS,Local Co-Op,Shooter,Online Co-Op,Split Screen,4 Player Local,PvE,PvP,Action,Tower Defense,Exploration,Third Person,Parkour,Tutorial,Character Customization,Controller"
9 Childs Street,"Indie,Horror,Psychological Horror,Dark,First-Person,Walking Simulator,Adventure,Atmospheric,3D,Singleplayer,Linear,Supernatural,Realistic,Mystery,Psychological,Thriller,Story Rich,Violent,Multiplayer"
Potion Tycoon,"Early Access,Management,Simulation,Sandbox,Building,Strategy,Magic,Economy,Shop Keeper,Capitalism,Automation,2D,Resource Management,Singleplayer,Fantasy,Medieval,Medical Sim,Cartoony,Inventory Management,Trading"
Whateverland,"Dark Humor,Story Rich,Music,Comedy,Adventure,Point & Click,Supernatural,Narration,Atmospheric,Choices Matter,Exploration,Multiple Endings,Casual,Nonlinear,Hidden Object,Puzzle,Dark Fantasy,Cartoony,Hand-drawn,Magic"
Cats Hidden in Paris,"Cats,Hidden Object,Wholesome,Puzzle,Cozy,Cute,Relaxing,Casual,Hand-drawn,Cartoony,Minimalist,Free to Play,Collectathon,Creature Collector,Singleplayer,Exploration,Point & Click,Indie,Psychological Horror"
Sakura Succubus,"Simulation,Casual,Sexual Content,Mature,Nudity,Hentai,Anime,Visual Novel,Dating Sim,NSFW,Psychological Horror,Singleplayer"
Jack Keane,"Adventure,Point & Click,Comedy"
Outlast 2,"Horror,Psychological Horror,Survival Horror,First-Person,Gore,Singleplayer,Dark,Atmospheric,Violent,Survival,Mature,Action,Nudity,Adventure,Story Rich,Sexual Content,Multiplayer,Parkour,Indie,FPS"
This Is the Police 2,"Strategy,Story Rich,Singleplayer,Turn-Based,Management,Indie,Adventure,Choices Matter,Villain Protagonist,Crime,Atmospheric,Simulation,Great Soundtrack,Turn-Based Tactics,Turn-Based Strategy,Detective,Noir,Tactical"
The Wild Eight,"Survival,Open World Survival Craft,Multiplayer,Open World,Mystery,Co-op,Adventure,Crafting,Online Co-Op,Sandbox,Indie,Action,RPG,Atmospheric,Singleplayer,Simulation,Survival Horror,Difficult,Strategy,Horror"
Surrounded,"Horror,Atmospheric,Survival Horror,Multiplayer,3D,Open World,Singleplayer,Dark,Psychological Horror,Multiple Endings,Exploration,First-Person,Strategy,Action-Adventure,Realistic,Mystery,Action,Early Access,Story Rich,Colorful"
Volcano Princess,"Life Sim,Multiple Endings,Simulation,Anime,RPG,Choices Matter,Singleplayer,Story Rich,Indie,Choose Your Own Adventure,JRPG,Female Protagonist,Strategy,Cute,Time Management,Turn-Based Combat,Hand-drawn,Medieval,2D,Fantasy"
Miss Neko 2,"Sexual Content,Nudity,NSFW,Hentai,Casual,Anime,FPS,Adventure,Cats,2D,Cute,Singleplayer,Relaxing,Action,Mature,Indie,Puzzle,Match 3,Psychological Horror,World War II"
Terminus: Zombie Survivors,"Early Access,Survival,Roguelike,Turn-Based Strategy,Zombies,Open World Survival Craft,RPG,Open World,Sandbox,Strategy,Pixel Graphics,Adventure,Exploration,Horror,Crafting,Singleplayer,Post-apocalyptic,Gore,Turn-Based Combat,Indie"
Dictators:No Peace Countryballs,"Strategy,Casual,Simulation,War,Indie,2D,Memes,Multiplayer"
Steelrising,"Atmospheric,Action,Singleplayer,Third Person,Souls-like,RPG,Adventure,Action RPG,Difficult,Fantasy,Exploration,Character Customization,Story Rich,Soundtrack,Violent,Dark Fantasy,Alternate History,Character Action Game,Action-Adventure,Cinematic"
The Game of Life 2,"Board Game,Party,Multiplayer,Card Game,Family Friendly,Tabletop,Life Sim,Sequel,Simulation,Casual,Strategy,Choices Matter,Choose Your Own Adventure,Character Customization,3D,Cartoon,Colorful,PvP,4 Player Local,Local Multiplayer"
The Mooseman,"Adventure,Indie,Mythology,Atmospheric,Great Soundtrack,2D,Story Rich,Singleplayer,Puzzle,Short,Casual"
Evil Tonight,"Pixel Graphics,Action-Adventure,Survival Horror,Female Protagonist,Mystery,2D,Horror,Exploration,Action,Story Rich,Anime,Atmospheric,Thriller,Survival,Adventure,Singleplayer,Supernatural,Dark,Indie,Immersive"
Blood and Bacon,"Gore,Funny,Multiplayer,Shooter,Action,FPS,Horror,Co-op,Online Co-Op,Blood,Memes,First-Person,Indie,Adventure,Singleplayer,Psychological Horror,Survival Horror,Illuminati,Survival,Nudity"
The Thrill of the Fight - VR Boxing,"Sports,Action,VR,3D Fighter,Boxing,Fighting,Singleplayer"
Ragnarock,"VR,Action,Rhythm,Music,Rock Music,Casual,Multiplayer,Old School,Funny,Vikings,Controller,PvP,Character Customization,4 Player Local,Local Multiplayer,Arcade,Split Screen,Stylized,Mythology,Singleplayer"
Who's Your Daddy?!,"Funny,Multiplayer,First-Person,Comedy,Simulation,Online Co-Op,Strategy,Dark Humor,Co-op,Casual,Indie,Split Screen,Action,Early Access,Difficult,Survival,Third Person,Sandbox,Adventure,Singleplayer"
~Be a maid in the Demon World~ The Secret Café of the Demon Angel Hero.,"Dating Sim,Cute,JRPG,Management,RPG,Multiple Endings,Drama,Visual Novel,Word Game,Clicker,First-Person,2D,Story Rich,Anime,Alternate History,Simulation,Cartoony,Cartoon,Singleplayer,Magic"
YORG.io 3,"Strategy,Casual,Tower Defense,Indie,Multiplayer,Open World,RTS,City Builder,Minimalist,Dark Fantasy,Historical,Crafting,Zombies,PvP,Resource Management,Singleplayer,Sequel,Difficult,Unforgiving"
Brigand: Oaxaca,"CRPG,Immersive Sim,Horror,Tactical RPG,FPS,Open World Survival Craft,Exploration,Open World,Difficult,Shooter,Party-Based RPG,Strategy RPG,Hacking,Survival,Action RPG,Simulation,Character Customization,Strategy,RPG,First-Person"
Danganronpa: Trigger Happy Havoc,"Anime,Visual Novel,Mystery,Detective,Story Rich,Great Soundtrack,Singleplayer,Psychological Horror,Adventure,Horror,Dark Comedy,Puzzle,Dark Humor,Point & Click,Funny,Comedy,Exploration,Survival,Action,Memes"
天外武林 (Traveler of Wuxia),"Roguelike,Deckbuilding,Card Game,RPG,Martial Arts,Card Battler,Strategy,Turn-Based Combat,Drama,Survival,Roguelite,Tactical,Third Person,2D,Singleplayer,3D,Turn-Based Tactics,Procedural Generation,Surreal"
Hundred Days - Winemaking Simulator,"Strategy,Colorful,Atmospheric,Singleplayer,Agriculture,Farming Sim,Simulation,Relaxing,Management,Nature,Time Management,Resource Management,Economy,Capitalism,Trading,Choices Matter,Card Game,Puzzle,Building,Story Rich"
Potionomics,"Deckbuilding,Dating Sim,Capitalism,Simulation,Fantasy,Indie,RPG,Female Protagonist,Crafting,Resource Management,Card Game,Strategy,Romance,Management,Time Management,Life Sim,Wholesome,Singleplayer,LGBTQ+,Anime"
Song of Farca,"Choices Matter,Story Rich,Simulation,Dystopian,Atmospheric,Detective,Point & Click,Visual Novel,Female Protagonist,Singleplayer,Cyberpunk,2D,Indie,Multiple Endings,Adventure,Narration,Stylized,Hacking,Futuristic,Dark"
Son of a Witch,"Action Roguelike,Online Co-Op,4 Player Local,Dungeon Crawler,Beat 'em up,Loot,Roguelite,RPG,Replay Value,Procedural Generation,Roguelike,Hack and Slash,Side Scroller,Local Multiplayer,Local Co-Op,Co-op,2D,Action,Pixel Graphics,Adventure"
Urban Cards,"Strategy,Indie,PvP,Roguelite,Roguelike Deckbuilder,Card Game,Economy,Deckbuilding,Tabletop,Card Battler,Singleplayer,Replay Value,Roguelike,Multiplayer,Colorful,Procedural Generation,Stylized,Capitalism,Turn-Based Strategy,Funny"
Lovelorn sanatoriumⅠ,"Nudity,Sexual Content,Interactive Fiction,NSFW,Adventure,Mature,RPG,Simulation,Funny,2D,Story Rich,Comic Book,Singleplayer,Anime,Romance,LGBTQ+,Hentai,Casual,FPS,Puzzle"
Ambrosia,"Sexual Content,Nudity,Mature,RPG,Hentai,Female Protagonist,RPGMaker,Indie,NSFW,JRPG,Anime,Memes,2D,FPS"
Cricket 19,"Sports,Cricket,Controller,Multiplayer,Simulation"
Kingdom Rush Origins - Tower Defense,"Tower Defense,Strategy,2D,Singleplayer,Difficult,Casual,Building,Tactical,Action-Adventure,Medieval,Cartoony,Choices Matter,Fantasy,Action,Adventure,Indie,Pixel Graphics,RPG,Stylized,Anime"
Amnesia: A Machine for Pigs,"Horror,Walking Simulator,Story Rich,Atmospheric,First-Person,Psychological Horror,Exploration,Mystery,Interactive Fiction,Adventure,Singleplayer,Indie,Narration,Dark,Survival Horror,Short,Lovecraftian,Action,Puzzle,Linear"
Touhou Fuujinroku ~ Mountain of Faith.,"Indie,Action,Bullet Hell,Shoot 'Em Up,Faith,Female Protagonist,Great Soundtrack,Singleplayer,2D,Difficult,Anime,Cute"
The Greatest Penguin Heist of All Time,"Early Access,Heist,Cartoony,Sandbox,Comedy,Action-Adventure,Choices Matter,Funny,Multiplayer,Co-op,Physics,Action,Intentionally Awkward Controls,PvP,Third-Person Shooter,Stealth,Online Co-Op,Character Customization,Combat,Casual"
Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,"Simulation,Trading Card Game,Multiplayer,Anime,Card Game,Singleplayer,Card Battler,Deckbuilding,Strategy,Puzzle,Psychological Horror,Sexual Content"
Automobilista 2,"Racing,Simulation,Sports,VR,Indie,Action,Automobile Sim,Driving,Realistic"
Catgirls From My Sweet Dream,"Nudity,Sexual Content,NSFW,Hentai,Mature,Anime,Visual Novel,Dating Sim,Match 3,Cute,Indie,Casual,Relaxing,Puzzle,Funny,Cats,Colorful,Magic,Fantasy,Singleplayer"
Tetris® Effect: Connected,"Puzzle,Casual,Colorful,Abstract,Psychedelic,VR,Stylized,Controller,PvP,Score Attack,Co-op,Tutorial,Local Co-Op,Local Multiplayer,Multiplayer,Great Soundtrack,Singleplayer,Online Co-Op,Indie,Beautiful"
One Piece: Unlimited World Red - Deluxe Edition,"Adventure,Action,Anime,Singleplayer,Fighting,Pirates,Open World,Hack and Slash"
Deathmatch Classic,"Action,FPS,Classic,Multiplayer,Shooter,First-Person,Arena Shooter,Old School,Sci-fi,Competitive,Fast-Paced,Gore,Retro,Co-op,Difficult,1990's"
NEKOPARA Extra,"Anime,Cute,Nudity,Visual Novel,Casual,Hentai,Singleplayer,Story Rich,Indie,Cats,Kickstarter,Action,Crowdfunded,Funny,Great Soundtrack,2D,Dating Sim,Violent,NSFW"
Hardspace: Shipbreaker,"Space,Sci-fi,Simulation,Physics,Singleplayer,Destruction,Sandbox,Puzzle,First-Person,Strategy,Space Sim,Early Access,Futuristic,Dystopian,Building,Open World,Procedural Generation,Action,Relaxing,Great Soundtrack"
Inkbound,"Early Access,Tactical RPG,Turn-Based Tactics,Roguelite,PvE,Strategy RPG,Turn-Based Strategy,Roguelike,MMORPG,RPG,Character Customization,Strategy,Third Person,Lore-Rich,Online Co-Op,Choices Matter,Massively Multiplayer,Procedural Generation,Turn-Based Combat,Colorful"
Autobahn Police Simulator 2,"Simulation,Automobile Sim,Casual,Action,Realistic,Driving,Multiplayer,Open World,Adventure,Singleplayer,Racing,Exploration,First-Person,Strategy,Colorful,Villain Protagonist,Physics,Replay Value,Crime,Controller"
LONGEYED PROJ,"Horror,2D,Creature Collector,Exploration,Logic,Dark,Detective,Adventure,Conspiracy,Strategy,Action,Demons,Atmospheric,Visual Novel,Word Game,Outbreak Sim,Survival,Simulation,Singleplayer,Indie"
Mars First Logistics,"Early Access,Co-op,Mars,Building,Physics,Driving,Open World,Simulation,Sandbox,Robots,LEGO,Exploration,Singleplayer,Funny,Comedy,Logic,Multiplayer,Space,Science,Space Sim"
Higurashi When They Cry Hou - Ch.4 Himatsubushi,"Visual Novel,Adventure,Indie,Anime,Casual,Mystery,Story Rich,Psychological Horror,Dark,Great Soundtrack,Atmospheric,Singleplayer,Horror,Psychological,Cult Classic,Cute,2D"
Ex Natura: Nature Corrupted,"Combat,Souls-like,Singleplayer,RPG,Action RPG,Story Rich,Action-Adventure,Dark Fantasy,Action,Fantasy,Exploration,Relaxing,Third Person,Linear,Atmospheric,3D,Dark,3D Platformer,Nature,Action Roguelike"
From The Darkness,"Horror,Psychological Horror,Indie,Dark,First-Person,Multiplayer,Walking Simulator,Adventure,Atmospheric,Survival Horror,3D,Singleplayer,Linear,Realistic,Violent,Mystery,Co-op"
Coloring Pixels,"Free to Play,Pixel Graphics,Relaxing,Casual,Indie,Singleplayer,Colorful,Family Friendly,Addictive,2D,Puzzle,Cute"
The Messenger,"Retro,Platformer,Metroidvania,Pixel Graphics,2D,Ninja,Great Soundtrack,Indie,Action,2D Platformer,Singleplayer,Funny,Action-Adventure,Difficult,Time Travel,Adventure,Side Scroller,Comedy,Beautiful,Epic"
Climb VR New York Parkour,"Action,Casual,Adventure,Simulation,Sports,Racing,Action-Adventure,3D Platformer,Runner,Realistic,Indie,6DOF,Physics,Time Manipulation,VR,Singleplayer"
Boomerang X,"Arena Shooter,Fast-Paced,First-Person,Stylized,Bullet Time,Parkour,Colorful,Difficult,FPS,Ninja,Singleplayer,3D,Shooter,Combat,Action,Indie,Great Soundtrack,Atmospheric"
Stolen Realm,"Early Access,Turn-Based Tactics,Party-Based RPG,Tactical RPG,CRPG,Turn-Based Strategy,RPG,Character Customization,Strategy,Online Co-Op,Turn-Based Combat,Multiplayer,Top-Down,Loot,Tactical,Adventure,Local Co-Op,Board Game,Class-Based,Tabletop"
Wonder Boy: The Dragon's Trap,"Platformer,Adventure,Action,Indie,Remake,Cult Classic,2D,Metroidvania,Hand-drawn,Retro,Great Soundtrack,Singleplayer,Side Scroller,Fantasy,Cute,Action-Adventure,Difficult,Colorful,Exploration,Family Friendly"
Nexomon: Extinction,"Creature Collector,Turn-Based Combat,RPG,Casual,Top-Down,Funny,Singleplayer,Colorful,Adventure,Family Friendly,Simulation,Indie,Action,Exploration,Anime,Arcade,Cute,Story Rich,Comedy,JRPG"
Potion Permit,"Singleplayer,Colorful,JRPG,Pixel Graphics,Life Sim,Cozy,Dating Sim,Crafting,Adventure,Wholesome,Relaxing,Casual,Simulation,Fishing,Character Customization,RPG,Action RPG,Cute,Action-Adventure,2D"
